number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
15,9,2,215,143,10,1212,1150,62,135.1111111,608,3,3,,,,,0,,0,,2
2,2,1,166,135,3,621,621,0,1615.5,3231,2,2,,,,,0,,0,,
33,21,14,2523,1407,50,1287,1129,158,29.71428571,44.57142857,2,2,1,0,1,1,1,0,1,,
49,31,22,3569,1223,47,2039,330,1709,109.0645161,153.6818182,6,6,,,,,0,,0,,
29,13,9,2897,925,28,3365,2701,664,43.23076923,62.44444444,1,3,,,,,0,,0,,
22,17,2,274,182,17,1780,490,1290,17.88235294,152,1,1,,,,,0,,0,,
45,31,33,14339,4050,57,2839,1642,1197,61.88888889,55.7,5,4,,,,,0,,0,,
96,46,17,9249,3789,53,2885,1770,1115,29.80434783,80.64705882,5,5,,,,,0,,0,,
118,46,19,3359,1928,107,506,50,456,9.652173913,23.36842105,5,5,,,,,0,,0,,
1600,67,52,6060,2507,127,1394,866,528,10.43283582,13.44230769,3,2,4,3,7,1.75,0,2,7,1100.264144,
5405,3,,946,6,3,4977,3871,1106,390,,4,4,88,34,59,0.670454545,68,59,235,3686.992581,
3,,,0,,,1550,1550,0,,,1,1,1,0,0,0,0,0,0,,
631,302,374,667025,50130,824,5065,1447,3618,11.93708609,9.639037433,23,24,,,,,0,,0,,
5,4,1,309,254,6,2800,2800,0,479.25,1917,2,1,,,,,0,,0,,
449,222,246,30995,20901,555,3471,319,3152,15.08108108,13.6097561,45,45,42,19,159,3.785714286,2,25,163,132.2841667,
31,5,11,4230,2561,11,1526,907,619,161.4,73.36363636,4,4,,,,,0,,0,,
377,109,101,39202,16548,233,3753,591,3162,28.10091743,30.32673267,14,16,48,23,1216,25.33333333,32,30,1806,1945.20213,
1,1,,8,8,1,2146,2094,52,3119,,1,1,,,,,0,,0,,
7,7,3,279,266,15,2128,1851,277,47.85714286,111.6666667,1,1,,,,,0,,0,,
33,15,48,119662,34787,68,2075,1100,975,88.86666667,27.77083333,1,1,,,,,1,,2,,
3,,,111,,,,,,,,1,1,,,,,0,,0,,
33,25,191,79073,56420,348,2679,424,2255,112.56,14.73298429,3,2,,,,,0,,0,,
5,2,59,17105,14640,59,1632,1087,545,742,25.15254237,3,3,11,5,13,1.181818182,0,8,13,354.1744676,
13,8,34,12355,4851,54,1958,1454,504,106.875,25.14705882,3,3,,,,,0,,0,,
831,8,3,2457,105,12,2943,13,2956,306.75,818,3,1,1,0,9,9,0,0,9,,
9,,,569,,,1504,1099,405,,,1,1,,,,,0,,0,,
5,2,3,419,216,6,3873,3873,0,670,670,1,1,3,0,8,2.666666667,1,0,9,44.44135417,
66,44,31,32675,3313,67,3224,1108,2116,74.06818182,105.1290323,8,8,,,,,0,,0,,
16,11,13,2322,1771,18,3802,1819,1983,236.5454545,200.1538462,4,6,1,1,3,3,2,1,8,,
184,120,79,11918,8688,172,3304,450,2854,38.89166667,59.07594937,18,18,,,,,0,,0,,
10,11,5,247,251,16,4249,2838,1411,161.7272727,355.8,3,4,,,,,0,,0,,
58,56,100,10249,6802,193,4650,2065,2585,50.94642857,28.53,6,7,,,,,0,,0,,
638,440,236,131974,21240,803,3248,347,2901,6.877272727,12.8220339,26,28,,,,,0,,0,,
648,195,101,25366,11889,277,3251,246,3005,15.40512821,29.74257426,20,20,,,,,0,,0,,
1,1,10,726,363,10,285,285,0,159,15.9,1,1,,,,,0,,0,,
240,34,56,2725620,6976,87,1867,1524,343,100.4411765,60.98214286,8,7,,,,,0,,0,,
391,271,360,33297,22371,734,4707,1550,3157,17.12915129,12.89444444,29,30,8,1,25,3.125,4,5,104,2356.143125,
9,9,10,5085,3898,25,2199,2199,0,92.33333333,83.1,1,1,,,,,0,,0,,
174,148,131,329006,8942,304,4448,83,4365,22.21621622,25.09923664,16,16,19,3,989,52.05263158,1,5,998,4790.982928,
80,44,59,73925,5236,97,4235,2619,1616,41.72727273,31.11864407,8,9,16,5,32,2,6,10,87,193.5260185,
604,279,284,115389,44796,588,4003,210,3793,11.76702509,11.55985915,21,21,5,1,6,1.2,4,3,17,-29.07640046,
181,128,152,41735,18249,324,3269,177,3092,8.5234375,7.177631579,17,18,13,4,38,2.923076923,0,7,38,48.02868056,
34,22,13,5336,1331,34,2650,1896,754,34.5,58.38461538,4,4,,,,,0,,0,,
89,49,56,11912,4504,104,4330,557,3773,88.24489796,77.21428571,10,10,1,0,1,1,5,1,6,,
1,,,2,,,,,,,,1,1,,,,,2,,11,,
1403,234,302,69069,44851,724,6721,35,6686,22.76068376,17.63576159,33,33,1,0,6,6,0,0,6,,
30,27,10,9665,3712,39,3131,1633,1498,92.77777778,250.5,14,14,51,28,197,3.862745098,14,38,268,289.5770602,
142,95,107,140300,5502,217,2248,343,1905,20.05263158,17.80373832,23,23,9,3,24,2.666666667,1,6,24,972.2731829,
781,226,187,58695,34580,471,3636,83,3719,21.89823009,26.46524064,33,32,55,15,2011,36.56363636,4,36,2024,5075.520046,
126,109,110,22385,13066,219,4466,1989,2477,22.73394495,22.52727273,18,19,19,6,108,5.684210526,7,7,136,2835.080012,
85,43,62,64678,9993,94,4863,2850,2013,78.46511628,54.41935484,11,12,6,1,71,11.83333333,0,4,71,-617.6863773,
176,2,1,99,59,3,3406,3406,0,1776.5,3553,3,1,,,,,0,,0,,
1446,743,1031,187249,36123,2259,3562,21,3583,5.593539704,4.031037827,89,90,,,,,0,,0,,
4,1,4,587,312,4,2140,2140,0,3238,809.5,1,1,,,,,0,,0,,
294,14,7,12171,516,19,3135,2108,1027,141.7857143,283.5714286,10,9,40181,21237,136910,3.407331823,4,39,136975,3574.090694,
3,1,8,2050,1353,8,2301,2301,0,99,12.375,1,1,,,,,0,,0,,
1423,574,791,631362,200055,1686,2881,57,2938,5.099303136,3.700379267,57,55,2,0,2,1,4,1,5,267.0468519,
46,32,215,71297,57789,275,1340,84,1256,56.84375,8.539906103,6,5,,,,,2,,2,,4
10,8,10,3308,202,16,2629,1777,852,183.875,147.1,4,5,,,,,0,,0,,
5799,3,13,1915,1781,25,3175,2726,449,349.6666667,80.69230769,12,12,,,,,0,,0,,
3,,,5,,,,,,,,1,1,,,,,0,,0,,
2202,2,1,300,127,2,1875,1875,0,1604,3208,2,2,4,2,3,0.75,3,3,18,3086.72919,
17,12,17,6271,2479,29,3454,350,3104,308.4166667,217.7058824,3,3,,,,,0,,0,,
2,,,3,,,2791,2771,20,,,1,1,,,,,0,,0,,
2,1,,6,2,1,,,,2729,,2,2,,,,,0,,0,,
3,1,,5,2,1,,,,1954,,2,2,,,,,0,,0,,
263,139,66,9695,3122,178,1670,301,1369,10.87769784,22.90909091,9,9,,,,,0,,0,,
4,2,,41,12,2,,,,1079,,1,1,,,,,0,,0,,
4,,,170,,,,,,,,1,1,,,,,0,,0,,
23,17,7,4383,546,19,2169,2134,35,148.3529412,360.2857143,2,2,,,,,0,,0,,
233,47,25,2730,1255,98,2866,2831,35,0.063829787,0.12,3,2,,,,,0,,0,,
413,16,11,725,660,40,4704,2162,2542,187.0625,272.0909091,3,3,,,,,0,,0,,
16,9,7,17144,283,16,2901,161,2740,403.3333333,518.5714286,5,5,1,0,2,2,0,0,2,,
5,2,11,626,314,11,2281,1090,1191,167.5,30.45454545,2,2,,,,,0,,0,,
3,,,7,,,,,,,,1,1,,,,,0,,0,,
54,50,35,2950,2442,83,3393,2239,1154,27.82,39.74285714,7,9,2,1,21,10.5,0,0,21,21.91489583,
1,,,1,,,,,,,,1,,,,,,0,,0,,
1,,,2,,,2944,2944,0,,,1,1,,,,,0,,0,,
1673,3,32,6234,2720,34,2506,1588,918,511.3333333,47.9375,5,3,3,1,79,26.33333333,0,2,79,67.0705787,
5,5,1,161,161,7,1938,1938,0,304.2,1521,1,1,16,11,67,4.1875,0,13,67,-14.47299769,
350,229,357,857133,38798,638,3879,1902,1977,10.28384279,6.596638655,23,26,2,1,49,24.5,2,1,118,619.3001042,
1236,196,534,74118,43207,1186,4500,75,4575,26.26530612,9.640449438,49,50,1,1,2,2,5,1,36,,
3227,193,141,219987,27721,310,4189,248,3941,13.57512953,18.58156028,28,28,12,1,69,5.75,2,1,72,497.0133912,
77,49,40,19624,1818,81,4024,1560,2464,50.30612245,61.625,14,13,5,1,1,0.2,1,5,2,21.98025463,
14,11,1,194,65,15,1780,1780,0,123.4545455,1358,3,3,,,,,0,,0,,
8,5,35,11630,1311,36,2450,2003,447,211.6,30.22857143,5,5,,,,,0,,0,,
11,11,10,843,622,17,2223,1696,527,121.6363636,133.8,6,7,,,,,0,,0,,
8,3,5,1176,406,7,1746,1097,649,1161.333333,696.8,3,3,1,0,2,2,0,1,2,,
278,159,102,15744,10149,257,3403,1127,2276,13.45283019,20.97058824,14,14,16,8,19,1.1875,5,14,26,233.7843287,
9,4,,27,12,6,,,,530.5,,5,2,1,0,0,0,0,0,0,,
54,34,31,6455,1951,66,2611,253,2358,69.35294118,76.06451613,5,5,,,,,1,,2,,
19,11,12,1666,967,17,2079,1131,948,132.2727273,121.25,6,6,,,,,0,,0,,
220,173,155,38845,10496,379,4971,44,4927,12.4566474,13.90322581,10,11,,,,,0,,0,,
666,120,397,28751,13235,561,2129,517,1612,26.125,7.896725441,14,13,1,1,7,7,0,1,7,,
144,4,4,908,574,6,3834,2163,1671,1132.75,1132.75,5,5,1,0,0,0,0,1,0,,
747,306,209,30554,14048,476,3939,43,3982,13.73529412,20.11004785,39,39,,,,,0,,0,,
171,100,33,14056,4427,242,4600,2750,1850,16.17,49,10,9,,,,,0,,0,,
1015,613,705,503556,46335,1528,5896,440,5456,8.030995106,6.982978723,37,40,5,2,5,1,145,4,305,-2.494571759,
637,136,148,21179,9554,283,2655,52,2603,22.70588235,20.86486486,15,15,1,1,1,1,0,1,1,,
21,11,94,16818,5048,121,5153,42,5195,471.8181818,55.21276596,3,3,,,,,0,,0,,
216,66,94,176012,14687,144,1883,8,1875,28.40909091,19.94680851,8,8,8,3,40,5,2,2,41,1222.118125,
161,34,74,35731,5115,166,2511,1481,1030,29.11764706,13.37837838,8,8,,,,,0,,0,,
68,61,94,67603,5940,345,1570,29,1599,32.09836066,20.82978723,3,3,,,,,0,,0,,
26,7,11,5127,5971,78,1604,1366,238,435.7142857,277.2727273,3,3,,,,,0,,0,,
4,5,3,292,227,6,2347,2346,1,152.2,253.6666667,,1,1,1,3,3,0,1,3,,
16,7,3,1938,202,12,1524,1512,12,278.2857143,649.3333333,3,2,,,,,0,,0,,
112,80,107,18855,3230,206,2041,1830,211,10.725,8.018691589,8,9,,,,,0,,0,,
15,6,10,2411,224,16,1712,1195,517,437,262.2,4,3,,,,,0,,0,,
457,15,17,3911,1164,28,1826,1006,820,75.4,66.52941176,5,4,10,2,184,18.4,10,6,220,-142.1736227,
8,2,2,461,43,3,946,946,0,344,344,2,1,,,,,1,,0,,
10443,443,484,124346,24249,1092,2599,13,2586,8.81489842,8.068181818,197,195,5,2,11,2.2,0,3,11,1721.332269,
271,169,112,16675,14183,337,3687,765,2922,15.09467456,22.77678571,20,20,73,27,281,3.849315068,3,31,287,33.07204861,
38,20,11,466,261,69,474,474,0,68.25,124.0909091,19,19,9,3,40,4.444444444,0,1,40,1630.026713,
86,80,31,4113,4032,102,2363,2215,148,14.6875,37.90322581,3,3,4,3,7,1.75,0,3,7,37.56671296,
5,4,,2096,45,5,,,,930.5,,1,1,,,,,0,,0,,
202,11,18,2044,545,30,2538,1919,619,175.8181818,107.4444444,4,4,1,0,4,4,1,0,7,,
4,3,8,1218,698,12,1595,1517,78,341.3333333,128,1,1,,,,,0,,0,,
47,35,63,21146,5759,97,3305,16,3321,96.17142857,53.42857143,3,3,10,6,28,2.8,2,8,32,2678.034525,
14,4,3,1782,519,22,212,212,0,565.5,754,4,3,,,,,0,,0,,
7,5,14,13792,606,15,1447,86,1533,713.2,254.7142857,4,4,,,,,0,,0,,
133,32,49,10542,4316,110,3294,507,2787,95.4375,62.32653061,26,26,7,3,29,4.142857143,6,3,75,1690.702419,
11,5,13,3965,403,14,2544,66,2478,554.8,213.3846154,5,5,,,,,0,,0,,
1,1,1,235,201,5,399,399,0,3666,3666,1,1,,,,,0,,0,,
127,50,29,4694,1888,74,4017,2027,1990,87,150,11,12,,,,,1,,9,,
8,8,4,472,447,13,2206,2201,5,374.125,748.25,2,2,,,,,0,,0,,
1,1,,377,256,15,,,,1219,,1,1,,,,,0,,0,,
52,38,35,11187,4563,115,3478,1724,1754,46.73684211,50.74285714,7,7,,,,,0,,0,,
1014,331,365,17369574,42739,787,3877,853,3024,9.906344411,8.983561644,56,61,,,,,0,,0,,
79,33,26,4736,1491,51,2430,23,2407,116.969697,148.4615385,9,6,14,6,36,2.571428571,11,4,80,2156.702014,
39,23,55,14906,3614,74,799,60,739,84.86956522,35.49090909,9,9,4,3,1,0.25,1,4,2,93.83826389,
14,11,36,2229,1495,61,1784,719,1065,112.1818182,34.27777778,4,4,,,,,0,,0,,
370,81,53,38758,8706,160,2118,67,2185,26.34567901,40.26415094,12,12,,,,,0,,0,,
201,139,138,45787,23691,308,3452,1021,2431,24.84172662,25.02173913,19,18,,,,,0,,0,,
9,5,2,1495,530,11,174,174,0,794,1985,4,3,,,,,0,,0,,
115,57,199,12308,9821,292,3645,199,3446,64.28070175,18.4120603,9,10,2,0,3,1.5,1,0,21,552.7741435,
80,74,47,1467672,7923,184,1880,49,1929,29.37837838,46.25531915,5,5,,,,,0,,0,,
104,89,40,610537,6064,193,1060,96,964,17.88764045,39.8,8,8,,,,,0,,0,,
23,19,55,16579,13265,98,2912,163,2749,184.1052632,63.6,6,6,,,,,0,,0,,
41,39,39,6716,5001,89,2357,140,2217,52.51282051,52.51282051,1,2,12,2,17,1.416666667,2,0,21,1770.121019,
1097,672,466,291390,52598,1159,4887,47,4934,7.348214286,10.59656652,71,73,,,,,0,,0,,
369,220,268,743877,43964,1117,1347,299,1048,5.740909091,4.712686567,74,75,,,,,0,,0,,
3,2,1,167,151,8,686,686,0,317.5,635,1,1,,,,,0,,0,,
