number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
1,1,,5,2,1,1613,1613,0,1549,,1,1,1,1,19,19,0,1,19,,
519,130,12,1302499,60816,622,1734,412,1322,14.3,154.9166667,36,34,,,,,0,,0,,
364,54,20,95264,7887,218,2043,1049,994,29.25925926,79,17,17,,,,,0,,0,,
1,,,1,,,,,,,,1,,,,,,4,,9,,
138,66,31,10327,4950,154,2720,1680,1040,54.48484848,116,24,24,,,,,0,,0,,
306,94,10,218267,6184,198,3140,447,2693,28.5,267.9,23,23,9,3,66,7.333333333,0,4,66,2718.52544,
64,37,7,13666,2964,58,803,390,413,12.37837838,65.42857143,4,4,,,,,0,,0,,
69,29,,32035,21742,63,4416,2398,2018,68.48275862,,8,6,2,0,0,0,2,1,2,1138.661412,
36,9,7,12854,1186,34,1064,66,1130,52.33333333,67.28571429,4,5,,,,,0,,0,,
430,219,30,96000,40116,498,2709,1267,1442,15.32420091,111.8666667,34,33,1,0,0,0,0,0,0,,
3,1,,1008,560,3,,,,0,,1,1,2,2,2,1,0,1,2,0.910451389,
1,1,,16,11,1,3502,3261,241,1284,,1,1,,,,,0,,0,,
50,19,1,56926,37238,165,,,,204.7368421,,7,8,,,,,0,,0,,
620,192,74,169982,83849,389,1918,981,937,6.776041667,17.58108108,16,16,30,14,54,1.8,1,19,55,36.97658565,
33,29,110,78902,14195,288,1632,437,1195,56.62068966,14.92727273,5,5,33,13,43,1.303030303,0,17,43,1357.145035,
32,18,4,10146,3249,48,2189,360,1829,101.6111111,457.25,7,7,,,,,0,,0,,
8,7,,456,451,17,3713,3713,0,335.6666667,,1,1,,,,,0,,0,,
404,72,,32234,17728,230,4433,21,4412,65.5,,11,9,4,1,4,1,1,2,5,2841.734097,
61,54,,4523,4358,93,3349,2829,520,46.2962963,,5,5,,,,,0,,0,,
114,94,1,13287,5325,205,3562,1412,2150,23.0212766,2164,6,7,,,,,0,,0,,
373,234,,78113,30328,471,,,,10.6965812,,33,33,1,1,3,3,0,0,3,,
982,167,13,186759,30158,268,1030,343,687,14.63473054,188,24,23,1,0,0,0,2,1,-1,,
549,109,3,51191,6964,216,1855,1211,644,45.96330275,1670,10,10,,,,,1,,28,,
3,3,,656,656,11,,,,1247,,1,1,,,,,0,,0,,
30,16,5,54159,11573,31,4011,1345,2666,132.9375,425.4,1,1,,,,,0,,0,,
10,4,,11272,4917,70,,,,156.5,,2,4,,,,,0,,0,,
39,23,,1420,1139,33,,,,93.56521739,,3,3,,,,,0,,0,,
635,137,32,51606,3643,185,1879,163,1716,25.6350365,109.75,24,26,2,0,5,2.5,1,1,18,505.9842245,
45,25,,31124,25268,49,3349,2051,1298,116,,7,7,5,2,4,0.8,2,3,38,519.9718287,
127,78,119,294814,49017,546,3738,1920,1818,38.53846154,25.2605042,24,24,54,19,143,2.648148148,5,28,148,479.7306134,
58,11,1,8396,747,19,428,428,0,415,4565,6,6,132,50,1296,9.818181818,3,54,1333,4345.153472,
777,170,52,138171,3857,285,2313,83,2230,22.24117647,72.71153846,22,20,,,,,0,,0,,
39,9,,18623,15663,16,4115,2878,1237,213.4444444,,5,4,,,,,0,,0,,
8,4,,74470,31107,14,952,947,5,72.66666667,,1,1,,,,,0,,0,,
206,2,,8155,3677,53,4398,3163,1235,1202,,3,3,2,0,1,0.5,3,1,7,242.0325231,
1309,352,18,245933,156996,717,3192,2023,1169,4.568181818,89.33333333,54,53,12,6,34,2.833333333,3,11,53,176.532037,
423,122,,71852,55130,419,,,,15.05737705,,15,16,,,,,0,,0,,
3552,1175,220,2087650,1298420,2784,2541,54,2595,3.697021277,19.74545455,224,224,,,,,0,,0,,
1,,,2,,,,,,,,1,,1,0,2,2,0,0,2,,
482,206,124,116723,21239,442,2698,1804,894,10.25728155,17.04032258,18,18,,,,,4,,6,,
68,10,,63075,47530,25,,,,331.3,,3,2,,,,,0,,0,,
1,1,4,16387,901,22,3078,1792,1286,1286,321.5,1,1,,,,,0,,0,,
1901,456,40,553687,147996,1148,2292,202,2090,10.14254386,115.625,45,43,,,,,0,,0,,
1,,,2,,,3157,936,2221,,,1,1,,,,,0,,0,,
95,63,,106529,92852,311,3920,1913,2007,51.65079365,,5,5,13,2,24,1.846153846,2,8,25,67.05284722,
11200,10,2,30924,30137,41,4646,478,4168,416.6,2083,33,32,3,0,17,5.666666667,0,0,17,2700.605127,
87,61,,628883,603049,412,,,,76.21311475,,5,5,,,,,1,,0,,
483,50,57,170459,37776,215,1474,611,863,49.52,43.43859649,12,12,,,,,0,,0,,
1,,,3,,,,,,,,1,1,,,,,0,,0,,
122,60,37,111141,4369,142,1715,283,1432,24.16666667,39.18918919,7,7,,,,,0,,0,,
154,109,94,85537,38286,440,1921,389,1532,14.50458716,16.81914894,15,16,,,,,0,,0,,
236,3,,12228,2287,12,,,,1068.666667,,4,3,5,1,6,1.2,0,1,6,1535.802384,
102,14,,13379,52961,16,2054,2054,0,218.4285714,,16,19,,,,,2,,5,,
44,33,8,121466,2814,152,1358,521,837,66.57575758,274.625,6,6,,,,,0,,0,,
48,22,,13104,8831,76,2436,1045,1391,199.8181818,,5,5,,,,,0,,0,,
43,13,,224691,204284,16,4520,66,4454,290.9230769,,7,7,,,,,0,,0,,
6,4,,406,192,5,3536,2886,650,364.5,,1,1,,,,,0,,0,,
30,19,16,48967,10537,179,3721,739,2982,160.1052632,190.125,8,8,,,,,0,,0,,
6,2,,91990,74979,124,3254,3246,8,1622.5,,3,1,3,2,7,2.333333333,0,2,7,128.9790856,
12,10,4,17350,731,35,260,237,23,43.3,108.25,6,6,,,,,0,,0,,
413,68,17,111115,33715,226,2026,145,1881,47,188,17,17,3,1,3,1,2,3,6,206.8774653,
112,64,9,1436126,1316860,295,2931,13,2918,48.58730159,340.1111111,12,14,1,1,1,1,0,0,1,,
114,96,,2779,1423,105,3425,3296,129,20.61458333,,7,7,,,,,0,,0,,
877,599,436,1330406,568281,1945,3769,40,3729,7.554257095,10.37844037,36,36,4,1,1,0.25,3,2,4,247.3320833,
738,342,,184793,143515,1050,4428,178,4250,10.13450292,,36,35,9,3,89,9.888888889,0,4,89,1305.141019,
3,1,,4104,78,1,,,,3305,,1,1,,,,,0,,0,,
1238,493,61,421713,140870,1530,4505,573,3932,8.862068966,71.62295082,88,87,,,,,0,,0,,
7,3,,681,499,7,,,,75,,1,1,,,,,0,,0,,
187,31,,57847,40443,116,2643,2521,122,66,,9,9,,,,,0,,0,,
82,45,,33302,15306,63,2644,2219,425,23.75555556,,5,5,1,0,1,1,0,0,1,,
390,106,17,149770,71396,480,2672,2016,656,19.80188679,123.4705882,14,14,24,9,31,1.291666667,1,14,31,3231.269225,
717,217,119,747049,149946,954,2207,50,2257,15.65437788,28.54621849,36,42,,,,,0,,0,,
110,25,29,248138,143331,118,3046,412,2634,96.24,82.96551724,3,3,,,,,0,,0,,
39,11,,10581,9882,125,1996,69,2065,329.0909091,,8,8,,,,,0,,0,,
218,99,33,366570,127096,272,1596,583,1013,26.1010101,78.3030303,14,14,5,0,92,18.4,10,2,108,1834.618646,
59,27,,40326,23807,45,,,,159.7037037,,5,4,1,0,-1,-1,0,0,-1,,
322,22,10,302828,143305,39,20,20,0,240,528,12,12,71,18,354,4.985915493,0,51,354,3104.183079,
36,2,,6955,268,3,1926,1926,0,1014.5,,2,2,,,,,0,,0,,
1695,19,,54085,22989,133,3340,2914,426,51.47368421,,8,8,,,,,0,,0,,
259,84,32,176366,67809,228,2797,517,2280,32.61904762,85.625,12,12,,,,,0,,0,,
3,1,,22259,22076,,3625,1077,2548,3477,,1,1,,,,,0,,0,,
7,7,,516,329,8,3695,3424,271,220.1428571,,2,3,,,,,0,,0,,
694,102,17,47965,19480,184,2407,617,1790,31.66666667,190,14,13,1,0,6,6,0,0,6,,
160,66,1,78374,38414,228,278,278,0,37.95454545,2505,13,13,16,2,61,3.8125,3,8,68,293.675162,
45,20,,3695,4843,37,3562,995,2567,148.8,,6,7,,,,,0,,0,,
1,,,7,,,,,,,,1,,,,,,0,,0,,
670,223,12,44328,11446,320,2390,547,1843,9.161434978,170.25,23,22,4,2,17,4.25,1,3,19,1709.676076,
295,151,56,780956,748085,436,1009,5,1014,7.337748344,19.78571429,34,34,,,,,0,,0,,
8,7,,2263,704,21,1996,1521,475,164.1428571,,1,2,,,,,0,,0,,
441,253,48,2615237,2502287,706,2576,1116,1460,11.21343874,59.10416667,39,39,8,1,0,0,0,7,0,94.92736111,
114,84,2,150823,143809,163,3422,564,2858,57.26190476,2405,8,9,,,,,0,,0,,
252,145,2,292622,153729,466,3822,2801,1021,11.52083333,,20,17,1,0,3,3,0,1,3,,
390,248,2,301758,173898,1198,4669,874,3795,15.56451613,1930,28,27,,,,,0,,0,,
86,18,,152983,74548,17,771,731,40,119.6666667,,3,5,1,0,0,0,0,1,0,,
34,8,,19892,916,9,4001,3385,616,198.375,,4,4,1,0,0,0,0,1,0,,
1,1,,31,27,1,2477,2468,9,271,,1,1,,,,,0,,0,,
147,105,1,77746,12607,169,4598,401,4197,41.97142857,4407,5,5,20,7,364,18.2,0,8,364,1994.079248,
38,12,9,38616,829,15,1332,62,1270,105.5,140.6666667,1,1,,,,,0,,0,,
344,152,20,253264,200508,546,4305,2596,1709,12.57236842,95.55,42,42,,,,,1,,16,,
203,47,29,195773,3009,119,1516,464,1052,51.68085106,83.75862069,21,25,,,,,0,,0,,
23,11,,817,309,11,2795,2540,255,158,,5,5,,,,,0,,0,,
23,17,9,15851,1295,54,2225,648,1577,197.7058824,373.4444444,2,2,,,,,0,,0,,
2224,711,312,771665,277489,2190,1827,1254,573,2.497890295,5.692307692,44,43,,,,,0,,0,,
1,1,,106,101,8,2095,2095,0,861,,1,1,,,,,0,,0,,
8,1,3,1685,660,16,1676,1676,0,964,321.3333333,2,2,,,,,0,,0,,
48,22,16,216476,60523,288,2095,730,1365,68.81818182,94.625,12,14,,,,,0,,0,,
7,2,,320,2,2,3270,14,3256,1671,,,1,,,,,0,,0,,
566,2,,34455,291,2,4506,60,4566,767,,4,3,1,1,27,27,0,0,27,,
46,27,19,1374,854,59,4502,2563,1939,71.51851852,101.6315789,2,2,2,1,1,0.5,11,1,24,2736.830324,
110,29,,53241,1188,34,,,,66.03448276,,5,5,5,4,32,6.4,0,2,32,3512.832465,
477,227,118,261471,78223,729,2674,495,2179,20.36563877,39.1779661,20,19,,,,,0,,0,,
603,292,258,369291,16610,603,1805,472,1333,5.599315068,6.337209302,26,26,,,,,0,,0,,
349,76,18,86079,4501,107,1841,84,1757,32.69736842,138.0555556,7,8,,,,,2,,0,,3
221,9,,4287,198,9,1831,617,1214,193.1111111,,7,8,,,,,0,,0,,
405,256,38,377028,199119,1316,1142,902,240,2,13.47368421,7,7,1,1,1,1,4,1,13,,5
995,259,116,65223,19738,770,2551,1533,1018,8.142857143,18.18103448,25,25,9,2,38,4.222222222,0,2,38,848.1916319,
1041,247,337,1229839,313693,970,897,31,928,4.651821862,3.409495549,31,29,,,,,1,,0,,
40,14,24,36951,1701,49,1712,1256,456,51.78571429,30.20833333,5,4,,,,,0,,0,,
6,1,,953,946,,2694,1005,1689,2005,,2,2,,,,,0,,0,,
332,126,224,251091,17188,418,1661,483,1178,11.80952381,6.642857143,28,29,57,26,239,4.192982456,1,34,240,1198.962569,
70,59,,21657,3237,119,,,,18.74576271,,8,8,1,1,1,1,0,1,1,,
480,61,7,89779,44521,139,1702,367,1335,27.06557377,235.8571429,9,10,,,,,0,,0,,
72,36,32,174785,4217,112,985,892,93,35.44444444,39.875,4,4,1,0,0,0,7,0,11,,
863,147,108,402485,47262,435,1831,51,1882,9.639455782,13.12037037,21,21,,,,,0,,0,,
55,23,15,110176,894,56,2209,792,1417,107.0434783,164.1333333,5,4,1,0,0,0,1,0,5,,
299,113,79,107711,22913,335,1623,22,1601,17.11504425,24.48101266,9,9,,,,,0,,0,,
9,,,21,,,1351,1351,0,,,1,1,1,0,0,0,1,0,0,,
1502,333,80,164544,68575,752,2646,19,2665,9.024024024,37.5625,44,44,,,,,0,,0,,
51,25,4,27083,1669,46,2576,589,1987,91.4,571.25,8,7,,,,,0,,0,,3
2102,127,55,133222,16874,246,2465,195,2270,19.04724409,43.98181818,33,33,,,,,0,,0,,
212,95,187,264424,130704,761,1754,1029,725,17.04210526,8.657754011,12,12,,,,,0,,0,,
8,3,,279,250,12,2404,411,1993,789,,3,3,,,,,0,,0,,
110,65,24,232613,25225,116,1126,744,382,5.765625,15.375,8,7,,,,,0,,0,,
4,1,,1300,99,1,2611,886,1725,1772,,2,2,,,,,0,,0,,
167,46,63,250766,77671,381,1309,530,779,17.63043478,12.87301587,23,24,,,,,0,,0,,
86,30,50,148230,13466,126,2086,554,1532,55.83333333,33.5,13,13,2,1,0,0,0,1,0,0.006400463,
198,97,29,81772,6142,239,2248,394,1854,20.79381443,69.55172414,8,8,,,,,0,,0,,4
366,60,7,107412,34456,246,1400,767,633,13.93333333,119.4285714,14,14,,,,,0,,0,,
168,66,42,77581,40857,193,3998,597,3401,53.40909091,83.92857143,26,26,,,,,0,,0,,
85,54,3,214001,5125,131,2129,115,2014,42.37037037,762.6666667,4,6,,,,,0,,0,,
48,28,44,8272,2626,90,758,299,459,31.53571429,20.06818182,3,2,,,,,0,,0,,
160,15,1,64019,2591,42,1306,954,352,66.66666667,1000,13,13,,,,,0,,0,,
7,4,,911,479,9,2222,2222,0,257,,1,1,,,,,0,,0,,
134,64,,104537,67756,338,1938,1050,888,30.640625,,9,9,,,,,0,,0,,
13,6,15,159629,11236,26,1218,944,274,176,70.4,7,7,,,,,0,,0,,
62,21,,40297,28945,58,1406,1065,341,66.57142857,,5,6,,,,,0,,0,,
20934,6544,2308,1286774,333836,12229,4212,61,4273,0.638753056,1.811091854,900,901,89,46,3213,36.1011236,24,54,3838,5190.184815,
483,43,76,133672,8286,204,1999,1379,620,33.44186047,18.92105263,14,14,37,10,470,12.7027027,2,19,472,148.2497106,
15,11,,14921,139,16,,,,128.3636364,,2,2,,,,,0,,0,,
814,41,17,156145,74839,155,1869,1685,184,46.82926829,112.9411765,9,9,,,,,0,,0,,
228,68,,280326,204925,1151,,,,42.45588235,,7,7,,,,,0,,0,,
13,4,4,12457,6174,11,2134,2120,14,93.75,93.75,1,1,,,,,0,,0,,
309,108,58,399802,233171,409,2504,818,1686,27.51851852,51.24137931,13,13,,,,,0,,0,,
586,235,125,2003446,1433083,1541,2605,829,1776,17.35319149,32.624,28,28,,,,,0,,0,,
1498,420,62,124035,14117,593,1207,142,1065,2.29047619,15.51612903,55,54,,,,,0,,0,,5
5,1,2,4682,18,2,1361,996,365,634,317,1,2,,,,,0,,0,,
279,86,28,186010,78454,383,1342,994,348,5.418604651,16.64285714,9,9,,,,,0,,0,,
69,13,,2548,563,16,2101,1188,913,88.23076923,,6,6,7,2,4,0.571428571,4,3,10,788.253588,
77,30,3,41972,5425,51,1019,8,1011,61.76666667,617.6666667,5,5,,,,,0,,0,,
621,288,28,166166,58753,776,2619,363,2256,14.76388889,151.8571429,37,36,,,,,0,,0,,
1577,281,48,1184611,41103,576,1943,29,1972,6.793594306,39.77083333,21,22,,,,,0,,0,,
33,1,,239215,229682,7,800,800,0,515,,1,1,,,,,0,,0,,
4,3,,284,220,4,2729,2708,21,498,,1,1,1,0,0,0,0,1,0,,
356,90,46,75719,7264,190,595,147,448,25.21111111,49.32608696,9,9,,,,,0,,0,,
950,84,8,157153,11434,143,2560,593,1967,30.55952381,320.875,28,29,5,0,7,1.4,0,3,7,196.5673032,
3333,236,170,361735,108383,1094,2716,1917,799,4.983050847,6.917647059,47,47,,,,,0,,0,,
59,27,17,110883,52793,131,1786,1778,8,41.59259259,66.05882353,3,3,,,,,0,,0,,
73,7,3,23874,347,27,1203,205,998,406.4285714,948.3333333,12,10,,,,,0,,0,,
204,38,10,72839,54444,305,1686,424,1262,45.76315789,173.9,13,12,3,0,1,0.333333333,0,0,1,414.9098495,
772,90,51,129285,92562,236,2013,1888,125,14.85555556,26.21568627,11,11,4,2,22,5.5,5,3,53,1943.710463,
985,526,945,769163,259740,4365,2538,544,1994,5.171102662,2.878306878,47,47,,,,,0,,0,,
125,72,66,325251,16007,444,2005,339,1666,29.625,32.31818182,6,6,5136,2253,14009,2.727609034,19,71,14358,1969.508507,
461,238,117,2362051,65818,1208,2129,731,1398,7.579831933,15.41880342,23,24,,,,,0,,0,,
785,225,78,579388,563460,1286,2274,1585,689,8.435555556,24.33333333,21,22,,,,,0,,0,,
122,19,2,143130,94520,326,1354,6,1360,206,1957,8,8,,,,,0,,0,,
10,1,1,5157,1456,14,436,436,0,1248,1248,1,1,,,,,0,,0,,
709,202,191,1060393,334276,891,1923,911,1012,6.02970297,6.376963351,23,21,,,,,0,,0,,
6,1,,67,53,1,2801,402,2399,2762,,3,3,,,,,0,,0,,
118,80,32,103326,27284,434,2163,670,1493,38.5,96.25,20,17,,,,,0,,0,,
3,3,,1926,1726,4,,,,607.3333333,,3,3,1,0,0,0,1,1,-1,,
285,112,84,181697,61715,532,2057,1249,808,10.46428571,13.95238095,14,14,,,,,0,,0,,
1022,59,,78425,17651,112,,,,61.89830508,,8,8,,,,,0,,0,,
340,56,1,49806,1135,62,645,645,0,52.625,2947,6,6,1,0,-10,-10,0,0,-10,,
808,130,7,76183,57999,599,2071,1524,547,27.74615385,515.2857143,23,23,,,,,0,,0,,
1379,416,24,155880,21785,753,1763,954,809,5.050970874,86.70833333,51,51,26,15,51,1.961538462,0,21,51,2392.598079,
2,2,,42,10,2,2575,2575,0,1032,,1,1,,,,,0,,0,,4
386,177,,8439,5789,190,797,615,182,9.802259887,,7,7,,,,,0,,0,,
31,12,21,33489,18883,60,3772,2050,1722,160.5,91.71428571,5,3,,,,,0,,0,,
76,40,,1084,751,40,1212,1150,62,24.325,,7,7,,,,,0,,0,,4
131,10,,27482,4111,64,1210,1210,0,156.8,,8,8,2,0,5,2.5,0,0,5,230.8529167,
243,,,,,,,,,,,1,,1,0,2,2,2,0,2,,
249,5,,15374,15100,31,,,,521.8,,5,5,,,,,0,,0,,
1615,471,27,458581,254827,750,2039,141,1898,7.658174098,133.5925926,65,63,8,4,7,0.875,9,5,40,1325.52066,
332,169,,17245,5646,227,4430,3565,865,13.20118343,,19,20,1,0,18,18,0,1,18,,
103,33,11,44470,2087,69,3365,2181,1184,71.33333333,214,9,7,,,,,0,,0,,
411,112,97,143178,5892,262,1780,489,1291,12.45535714,14.3814433,8,8,,,,,0,,0,,
149,84,85,99462,21261,260,1656,897,759,45.38095238,44.84705882,12,12,,,,,0,,0,,
42,35,45,63019,3551,113,2839,1038,1801,64.62857143,50.26666667,2,3,1,0,2,2,0,0,2,,
80,30,1,6013,1723,31,506,50,456,23.9,717,11,11,5,0,5,1,0,3,5,1665.478067,
57,25,,19012,12802,50,,,,174.76,,7,7,21,6,63,3,0,8,63,2242.105231,
251,28,,69040,2878,45,1394,866,528,50.25,,3,3,1,0,2,2,0,1,2,,
2193,695,461,572861,179023,2391,3757,840,2917,4.861870504,7.329718004,98,98,6,2,14,2.333333333,1,5,15,864.1088773,
1268,12,,35668,25471,35,4641,3855,786,364.3333333,,5,5,,,,,0,,0,,
22,11,1,12449,11233,47,88,88,0,371.4545455,4086,9,10,1,0,1,1,0,1,1,,
347,83,2,179365,132817,183,4977,915,4062,59.26506024,2459.5,15,14,,,,,0,,0,,
12,9,,6829,392,16,1550,1550,0,110.6666667,,2,2,1,0,12,12,0,0,12,,
479,125,11,407541,237247,271,2590,2306,284,23.584,268,23,21,2,0,0,0,0,1,0,0.030856481,
372,152,4,615396,70125,412,5065,889,4176,27.34868421,1039.25,20,19,,,,,0,,0,,
,1,,,2,1,2800,2800,0,2906,,,1,,,,,0,,0,,
352,176,,44168,3819,237,3471,319,3152,19.32386364,,37,40,4,2,8,2,1,3,8,139.8126042,
5,3,,58596,43492,20,,,,564,,3,3,,,,,1,,0,,
50,28,13,118741,41121,204,1526,907,619,35.57142857,76.61538462,11,11,,,,,2,,4,,
10,1,,11742,4983,19,,,,600,,2,1,50,32,253,5.06,0,40,253,2817.870544,
371,197,109,478934,228130,628,2610,846,1764,16.14720812,29.18348624,54,54,7,3,7,1,0,6,7,38.7890625,
1757,427,18,2108031,2004752,1004,3753,591,3162,7.62295082,180.8333333,83,82,49,33,296,6.040816327,59,37,864,665.9764699,
32,22,9,10183,2607,90,2146,2094,52,172.4090909,421.4444444,10,10,1,0,1,1,0,1,1,,
463,352,414,274420,83621,1247,2223,1455,768,4.920454545,4.183574879,45,45,4,2,4,1,0,4,4,776.0989468,
361,34,,1581,1147,43,,,,67.02941176,,2,2,20,9,134,6.7,0,8,134,39.8816088,
3422,1352,13,634503,336552,3370,3443,723,2720,3.075443787,319.8461538,272,273,,,,,0,,0,,
387,363,575,518496,189468,1674,2128,749,1379,4.374655647,2.76173913,29,29,,,,,1,,2,,
65,19,13,245692,164063,33,2075,214,1861,129.5263158,189.3076923,6,5,5,3,2,0.4,6,2,17,2849.954306,
25,19,4,29061,16218,337,2047,2039,8,125.5789474,596.5,4,4,,,,,0,,0,,
11,4,9,18339,1325,22,41,41,0,390.5,173.5555556,4,3,42,11,353,8.404761905,7,24,965,4518.963738,
182,114,25,30205,12242,203,1664,1664,0,23.75438596,108.32,20,19,11,1,19,1.727272727,4,7,31,1262.12169,
1367,334,277,220594,104765,1089,2700,1117,1583,8.065868263,9.725631769,42,42,7,5,70,10,4,5,81,686.7062269,5
59,27,100,47148,10691,310,2587,808,1779,96.07407407,25.94,10,10,,,,,3,,1,,
63,18,16,317588,96885,93,2679,1564,1115,93,104.625,4,5,,,,,0,,0,,
114,7,,286,246,10,,,,378.1428571,,6,6,,,,,0,,0,,
422,281,155,640231,484684,1287,4183,800,3383,12.04270463,21.83225806,52,52,63,26,101,1.603174603,0,42,101,4596.945116,
226,140,73,172831,26884,356,2865,441,2424,28.77142857,55.17808219,30,30,,,,,0,,0,,
823,195,206,400233,24292,726,2195,1256,939,8.087179487,7.655339806,30,29,11,4,93,8.454545455,0,7,93,1255.9175,
106,46,12,56734,3512,89,1866,1864,2,88.91304348,340.8333333,6,6,,,,,0,,0,,
198,36,16,733755,539038,137,2170,722,1448,61.19444444,137.6875,11,10,288,60,688,2.388888889,0,46,688,922.9065162,
17,16,17,23992,5380,92,1632,1620,12,61.75,58.11764706,3,3,64,20,107,1.671875,3,46,107,707.2570602,
2,1,,53,30,1,,,,1251,,1,1,,,,,0,,0,,
106,33,13,55041,26092,106,1958,429,1529,57.66666667,146.3846154,5,4,,,,,0,,0,,
951,269,313,530298,180904,1157,2943,13,2956,10.08921933,8.670926518,30,30,12,1,81,6.75,5,5,92,393.0839931,
68,58,27,20093,2022,126,1504,1472,32,24.56896552,52.77777778,2,2,,,,,0,,0,,
66,36,,1403,843,56,,,,39.30555556,,2,2,4,3,7,1.75,3,4,11,818.9279398,
107,55,16,66218,8209,186,3873,1497,2376,77.25454545,265.5625,20,21,29,2,324,11.17241379,5,5,348,3874.124549,
2087,592,72,1553427,1435436,1807,3224,1108,2116,7.091216216,58.30555556,93,93,,,,,0,,0,,
210,143,233,156197,83046,804,2152,13,2139,22.97202797,14.09871245,14,14,9,1,9,1,11,2,26,3061.300764,
2,2,,168,15,2,,,,1083.5,,2,2,2,2,12,6,2,2,23,807.4328935,
138,84,4,76354,47312,281,3802,1047,2755,40.16666667,843.5,17,15,1,1,5,5,2,1,6,,
28,13,1,2082,899,18,2785,2785,0,147.2307692,1914,6,6,243,128,236,0.971193416,0,66,236,514.4348032,
116,92,,4759,4297,149,,,,15.83695652,,7,7,1,0,5,5,0,0,5,,
35,28,,371,341,35,4249,3220,1029,43.92857143,,5,4,,,,,0,,0,,
795,65,,32412,24653,148,4650,2065,2585,57.32307692,,14,12,,,,,0,,0,,
782,457,292,2963514,1537345,3053,3248,366,2882,6.579868709,10.29794521,56,55,,,,,0,,0,,
37,29,8,5327,8619,50,3251,498,2753,90.17857143,315.625,2,2,,,,,0,,0,,
122,19,1,33061,21145,91,1867,137,1730,253.1578947,4810,2,2,,,,,0,,0,,
148,98,,81287,25023,242,4707,2208,2499,27.09183673,,7,7,,,,,0,,0,,
1,1,,6,6,1,2199,2199,0,3108,,1,1,,,,,0,,0,,
197,15,,20175,18678,126,4448,1837,2611,32.06666667,,4,4,15,3,184,12.26666667,2,9,204,4819.140162,
69,27,,223144,23412,41,4235,3037,1198,42.40740741,,4,3,3,2,8,2.666666667,1,1,10,281.4990625,
42,28,,103855,110450,42,4003,1236,2767,87.61904762,,1,2,4,1,1,0.25,6,2,9,216.3818287,
3,3,,66,66,5,,,,94,,1,1,1,1,1,1,3,0,4,,
46,27,14,29996,13530,104,3269,177,3092,133.3333333,257.1428571,10,9,20,9,28,1.4,0,9,28,-0.11900463,
1035,396,,292200,157376,1145,,,,1.553030303,,68,68,3,2,28,9.333333333,15,0,146,149.1154861,
2,3,,79,1978,4,6721,1738,4983,648.3333333,,1,2,,,,,0,,0,,
43,34,26,14567,2883,137,3131,1633,1498,76.41176471,99.92307692,11,11,79,47,181,2.291139241,8,68,207,2913.947523,
33,13,,7299,3291,49,2248,1720,528,58.66666667,,2,2,,,,,0,,0,,
2,1,,2003,1500,12,3636,605,3031,1229,,,1,,,,,0,,0,,
4,2,,32,20,3,4466,2588,1878,1070,,2,1,1,0,0,0,0,0,0,,
40,4,,118118,116272,12,4863,2850,2013,1031.5,,2,1,,,,,0,,0,,
63,33,13,15680,2031,61,3406,1086,2320,132.6666667,336.7692308,4,5,2,0,0,0,4,1,1,202.1741088,
32,23,6,13844,1651,98,3562,1023,2539,125.3478261,480.5,4,4,,,,,0,,0,,
337,19,,9551,3506,37,,,,746.25,,5,4,,,,,0,,0,,
1,2,,6169,8472,4,3135,2108,1027,953,,1,2,1396,730,2652,1.899713467,0,43,2652,3810.246898,
122,27,9,148279,68260,246,2881,236,2645,95.11538462,274.7777778,2,4,,,,,0,,0,,
479,109,28,334876,39030,346,1340,56,1396,17.98165138,70,15,17,,,,,0,,0,,4
101,70,113,62503,5951,263,2629,1777,852,23.97142857,14.84955752,9,8,,,,,0,,0,,
1,1,,2,2,1,,,,34,,1,1,,,,,0,,0,,
4,,,16840,16670,11,,,,,,1,1,3,1,79,26.33333333,1,2,80,459.0031019,
20,13,25,45851,44822,256,2791,2771,20,83.38461538,43.36,4,4,,,,,0,,0,,
60,23,4,2008971,24009,68,1670,301,1369,82.26086957,473,9,9,8,7,7,0.875,0,5,7,397.3788426,
75,12,8,24764,4152,24,1547,1547,0,265,397.5,5,5,,,,,0,,0,,
58,18,,61843,1503,40,,,,202.0555556,,7,7,,,,,0,,0,,
833,,,,,,2866,2831,35,,,1,1,,,,,0,,0,,
3,1,,12725,12697,14,4704,4704,0,1132,,1,1,,,,,0,,0,,
73,14,,499314,81332,46,2901,161,2740,276.7142857,,7,7,6,2,2,0.333333333,2,4,2,187.2935301,
42,21,27,85080,9403,71,2281,1090,1191,47.52380952,36.96296296,5,5,15,8,21,1.4,0,10,21,889.4704051,
407,200,61,741242,208438,1098,2090,773,1317,17.085,56.01639344,34,34,,,,,0,,0,,
26,15,,28500,28397,46,3393,2975,418,32.2,,3,1,,,,,0,,0,,
341,2,,29,29,2,,,,609,,3,3,,,,,0,,0,,
69,14,31,115510,46838,192,2944,709,2235,287,129.6129032,8,7,1,0,2,2,0,0,2,,
134,32,8,292828,197513,291,3879,1902,1977,71.0625,284.25,19,16,,,,,0,,0,,
